,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,price,rating
1628,Santa Barbara,The French Press,4aeb28fbf964a52027bf21e3,34.42230814934712,-119.7033909981081,Santa Barbara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.1
1629,Santa Barbara,Breakfast Culture Club,574201cbcd107908f55716f0,34.4178029818108,-119.69975503193625,Santa Barbara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
1630,Santa Barbara,Finch & Fork,4b5d07d1f964a520ae4f29e3,34.42042907932363,-119.70260353094363,Santa Barbara,American Restaurant,American Restaurants,American,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",8.4
1631,Santa Barbara,Joe's Cafe,4a178534f964a52062791fe3,34.41771989151147,-119.69663739524438,Santa Barbara,Lounge,Lounges,Lounge,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.2
1632,Santa Barbara,Loquita,57e50482498e68a314ab03d1,34.41407940551608,-119.69170994907354,Santa Barbara,Restaurant,Restaurants,Restaurant,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",8.9
1633,Santa Barbara,Finney’s Crafthouse & Kitchen,5acd7cdd86bc490a113a247a,34.41298254918493,-119.6903284850597,Santa Barbara,New American Restaurant,New American Restaurants,New American,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.8
1634,Santa Barbara,Santa Barbara FisHouse,4b5b7b38f964a520780129e3,34.413538290679234,-119.68807749074938,Santa Barbara,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",8.4
1635,Santa Barbara,Santa Barbara Shellfish Co.,4b3a6087f964a520f06525e3,34.40880895467836,-119.68505873205551,Santa Barbara,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.7
1636,Santa Barbara,Brophy Bros.,480b7de8f964a5201d4f1fe3,34.40404979330202,-119.69331744703467,Santa Barbara,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.9
1637,Santa Barbara,Shoreline Park,4afebfd9f964a5202b3022e3,34.39718418039096,-119.70512945919371,Santa Barbara,Park,Parks,Park,,9.3
1638,Santa Barbara,Boathouse at Hendry's Beach,4b3e5f76f964a520169c25e3,34.40316399242545,-119.74372675046992,Santa Barbara,American Restaurant,American Restaurants,American,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",9.0
1639,Santa Barbara,Enterprise Fish Company,4b2f119cf964a52068e924e3,34.41434,-119.69273,Santa Barbara,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.0
1640,Santa Barbara,Santo Mescal,5924c286780eee0a06543fdf,34.41352318624933,-119.69119373974769,Santa Barbara,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.9
1641,Santa Barbara,The Lark,519f96b42fc6fac9c42684f5,34.41469620367479,-119.6905267087198,Santa Barbara,New American Restaurant,New American Restaurants,New American,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",9.0
1642,Santa Barbara,Los Agaves Restaurant,4b252867f964a5201c6d24e3,34.42745329110778,-119.68670946115523,Santa Barbara,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.2
1643,Santa Barbara,Santa Barbara Public Market,5349cc9811d2f5295fdfd300,34.4234918336315,-119.7069088882291,Santa Barbara,Market,Markets,Market,,8.5
1644,Santa Barbara,Chick-fil-A,5112e1b8e4b07777a33c57a1,34.440225,-119.742976,Santa Barbara,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.3
1645,Santa Barbara,Dunkin' Donuts,57597623498edaddf449f846,34.440165910891295,-119.74584183802838,Santa Barbara,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
1646,Santa Barbara,Moby Dick Restaurant,4c85429bd4e237045b278188,34.4096576,-119.6857407,Santa Barbara,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",6.0
1647,Santa Barbara,Lilly's Taqueria,4b44e3d2f964a52068ff25e3,34.41429866998417,-119.69453157863651,Santa Barbara,Taco Place,Taco Places,Tacos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.0
1648,Santa Barbara,Santa Barbara Roasting Company,4b42729ff964a5201ed425e3,34.41512585677164,-119.69432131753602,Santa Barbara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1649,Santa Barbara,Backyard Bowls,4afda4def964a520712922e3,34.41529110931957,-119.6944543458621,Santa Barbara,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.1
1650,Santa Barbara,Goat Tree,59da9a05c5b11c265f38204d,34.413306,-119.690516,Santa Barbara,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
1651,Santa Barbara,Lucky Penny,519f9d502fc61d9b8677aacd,34.41465629245606,-119.69033150248039,Santa Barbara,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.2
1652,Santa Barbara,Cantwell's Market,4b41128df964a52083c025e3,34.4267539,-119.7095028,Santa Barbara,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
1653,Santa Barbara,Mcconnell’s Fine Ice Creams,5b5bc24f18d43b00390e086f,34.413387,-119.690738,Santa Barbara,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1654,Santa Barbara,"Spa at Four Seasons Resort The Biltmore, Santa Barbara",4c06b02ea0129c74ac60d2c9,34.417138343697154,-119.64239313024302,Santa Barbara,Spa,Spas,Spa,,8.7
1655,Santa Barbara,Peet's Coffee & Tea,4b69e9d8f964a520ccbb2be3,34.44027586,-119.75157,Santa Barbara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
1656,Santa Barbara,McDonald's,4bcf6d66b221c9b68902d2d0,34.42226825674079,-119.68022541026585,Santa Barbara,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.2
1657,Santa Barbara,The Daily Grind,4b252ee0f964a5208a6d24e3,34.42862211575675,-119.71726067708332,Santa Barbara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
1658,Santa Barbara,Jeannine's American Bakery & Restaurant,4b5b8090f964a520020329e3,34.42295548263034,-119.70281852750519,Santa Barbara,Bakery,Bakeries,Bakery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
1659,Santa Barbara,The Shop,50ca483de4b0821744b551b0,34.42911070278126,-119.68889430995914,Santa Barbara,Diner,Diners,Diner,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
1660,Santa Barbara,Sambo's,4ab3e140f964a520e06e20e3,34.40986311302821,-119.69214631166113,Santa Barbara,New American Restaurant,New American Restaurants,New American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.4
1661,Santa Clara,Philz Coffee,4a55473ef964a520fcb31fe3,37.33373725744867,-121.88510852181264,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1662,Santa Clara,San Pedro Square Market,4e6750db152001e1f7122a11,37.33641607501202,-121.89464023769646,San Jose,Food Court,Food Courts,Food Court,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.2
1663,Santa Clara,B2 Coffee,4e750a41483b0cf5ec930841,37.33659863801894,-121.89438486233902,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.0
1664,Santa Clara,Firehouse No. 1 Gastropub,49bee4cff964a520ef541fe3,37.33626293226787,-121.894004851445,San Jose,Gastropub,Gastropubs,Gastropub,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
1665,Santa Clara,Yard House,4d90c4a0d00a6ea8a150eb4f,37.32278585,-121.9478989,San Jose,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.4
1666,Santa Clara,Starbucks,40c10d00f964a520d9001fe3,37.328345312764036,-121.9660473558678,Santa Clara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
1667,Santa Clara,Peet's Coffee,589d5032f776b07707193567,37.38192069938478,-121.89590834525708,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
1668,Santa Clara,Henry's Hi-Life,4a53c067f964a520b2b21fe3,37.33540527167276,-121.89807952497222,San Jose,BBQ Joint,BBQ Joints,BBQ,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.1
1669,Santa Clara,La Victoria Taqueria,40c3b000f964a520e3001fe3,37.332663708429294,-121.88436929316791,San Jose,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1670,Santa Clara,Allegro Coffee Company,58a5f7195e56b4693220d2cd,37.3322531633948,-121.90461750994342,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1671,Santa Clara,Silicon Valley Capital Club,4a6baaf9f964a5208dcf1fe3,37.3339453,-121.8893173,San Jose,Restaurant,Restaurants,Restaurant,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",8.9
1672,Santa Clara,Bazille,52d07ce6498ea58011349904,37.326298918024385,-121.9469349681077,San Jose,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1673,Santa Clara,Original Gravity Public House,4faaca997b0c7a6bdb4aaedf,37.335051846142676,-121.88974738356478,San Jose,Pub,Pubs,Pub,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.7
1674,Santa Clara,In-N-Out Burger,4b4fa767f964a5205b0f27e3,37.350279193225184,-121.92175269126892,San Jose,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1675,Santa Clara,Good Karma,4a55443af964a520f3b31fe3,37.33547578302974,-121.89009385118939,San Jose,Vegetarian / Vegan Restaurant,Vegetarian / Vegan Restaurants,Vegetarian / Vegan,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1676,Santa Clara,Din Tai Fung 鼎泰豐,5531d5a2498e3e975d9513b7,37.326061917593236,-121.94411151166773,Santa Clara,Dumpling Restaurant,Dumpling Restaurants,Dumplings,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
1677,Santa Clara,BJ's Restaurant & Brewhouse,5241edf511d26777776477ba,37.340506648199586,-121.90405720976477,San Jose,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.0
1678,Santa Clara,Original Joe's,4a62225cf964a5202bc31fe3,37.331447146423976,-121.88725352319162,San Jose,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1679,Santa Clara,SoFA Market,5408c28b498ebfd76e17912b,37.33044594735923,-121.88634796927423,San Jose,Market,Markets,Market,,7.3
1680,Santa Clara,LocoL,5a66a0d84f0e5838ce6d1763,37.332041,-121.904307,San Jose,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1681,Santa Clara,Roy's Station Coffee & Tea,49c2a504f964a52011561fe3,37.34898474331817,-121.89467980927026,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.6
1682,Santa Clara,Aqui Cal-Mex,42cc7080f964a520ea251fe3,37.30758750944515,-121.90066582243173,San Jose,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.8
1683,Santa Clara,LB Steak,4aadac70f964a520396120e3,37.32256527437973,-121.94787717082842,San Jose,Steakhouse,Steakhouses,Steakhouse,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",8.1
1684,Santa Clara,Pizza My Heart,4c59ac67f346c9286d274dca,37.366752135528436,-121.92677545439321,San Jose,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.0
1685,Santa Clara,Chick-fil-A,533c3a77498ec8161039cebd,37.302823,-121.85983,San Jose,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1686,Santa Clara,The Cheesecake Factory,4a81c9c1f964a52093f71fe3,37.32412535126107,-121.94740533828735,Santa Clara,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
1687,Santa Clara,Gordon Biersch Bar & Restaurant,4f9ab1dcd4f2465542bc6820,37.36948247054923,-121.92976100569278,San Jose,Brewery,Breweries,Brewery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",4.8
1688,Santa Clara,99 Ranch Market 大華超級市場,4aedec27f964a52048d021e3,37.386797409020375,-121.88437654050303,San Jose,Grocery Store,Grocery Stores,Grocery Store,,5.9
1689,Santa Clara,Dish N Dash,573f7fa3498e93d60348fc0d,37.38449934928162,-121.92728758181204,San Jose,Mediterranean Restaurant,Mediterranean Restaurants,Mediterranean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.7
1690,Santa Clara,Smash Burger,56952da6498e03c2068985b6,37.36607977506835,-121.92594888966825,San Jose,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1691,Santa Clara,California Pizza Kitchen,4af38335f964a52046ee21e3,37.326171,-121.943446,Santa Clara,Pizza Place,Pizza Places,Pizza,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1692,Santa Clara,The Boiling Crab,4d686a1e82cba09314a3cdd8,37.30257719477763,-121.86431374695677,San Jose,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",8.5
1693,Santa Clara,RAAM,52eaaee9498ea73bc47fd70b,37.32623266796918,-121.94659531116486,San Jose,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.0
1694,Santa Clara,Falafel's Drive-In,49ea79e5f964a5206d661fe3,37.32362107805529,-121.9350096149804,San Jose,Falafel Restaurant,Falafel Restaurants,Falafel,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.0
1695,Santa Clara,Cocola Bakery,4473492ef964a520a9331fe3,37.32189784365541,-121.94808212014367,San Jose,Café,Cafés,Café,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
1696,Santa Clara,Barnes & Noble,43bbb889f964a520ef2c1fe3,37.32280787858262,-121.96337819176587,San Jose,Bookstore,Bookstores,Bookstore,,8.4
1697,Santa Clara,The Table,501ecc12e4b06507355c5844,37.30837235464951,-121.90122147368803,San Jose,New American Restaurant,New American Restaurants,New American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
1698,Santa Clara,Chromatic @ PayPal,568aff8e498eb729fe12e2ed,37.376825758540335,-121.92274603485792,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1699,Santa Clara,The Coffee Bean & Tea Leaf,52e034df11d207a239ddc0c5,37.32569917336555,-121.94560999743094,Santa Clara,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
1700,Santa Clara,McDonald's,4b14298ff964a520499e23e3,37.3750921,-121.9189086,San Jose,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1701,Santa Clara,Le Boulanger,4af71882f964a520ca0522e3,37.3667914073411,-121.92682405151038,San Jose,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.3
1702,Santa Clara,Academic Coffee,593217cba795bd7b174a90ee,37.329148138177686,-121.8840513620763,San Jose,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
1703,Santa Clara,The Breakfast Club at Midtown,58557ba39f25833d21c96ffb,37.3234602161332,-121.9141061748858,San Jose,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1704,Santa Cruz,The Penny Ice Creamery,4c75f052ff1fb60cded0f7a7,36.97482181132361,-122.02780333811924,Santa Cruz,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.1
1705,Santa Cruz,Lúpulo Craft Beer House,52426c09498e7bd18df4d675,36.97146462971397,-122.02660447376513,Santa Cruz,Bar,Bars,Bar,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.5
1706,Santa Cruz,Jack's Hamburgers,4af601b5f964a520190022e3,36.97257133080338,-122.02727179607025,Santa Cruz,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
1707,Santa Cruz,Verve Coffee Roasters,56b8df2c498e79d3279290f6,36.959053871921924,-122.04574339894674,Santa Cruz,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.8
1708,Santa Cruz,Starbucks,596a9f43356b491217ec6983,36.97920906906194,-122.02145854339057,Santa Cruz,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
1709,Santa Cruz,Betty's Noodle House,500ced6ac84c53f005c56e20,36.970907411301035,-122.02512221836194,Santa Cruz,Noodle House,Noodle Houses,Noodles,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.3
1710,Santa Cruz,Zoccoli's Deli,4aac327af964a520ce5c20e3,36.97608266646554,-122.02665770030517,Santa Cruz,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
1711,Santa Cruz,Hula's Island Grill & Tiki Room,4a4fb059f964a52095af1fe3,36.971534735612124,-122.0261979040815,Santa Cruz,Restaurant,Restaurants,Restaurant,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",8.6
1712,Santa Cruz,Laili Restaurant,4ca68875f47ea143f4c76121,36.97514144835134,-122.02605098471452,Santa Cruz,Mediterranean Restaurant,Mediterranean Restaurants,Mediterranean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.9
1713,Santa Cruz,Pacific Cookie Company,4a4fac06f964a52093af1fe3,36.97292337519554,-122.02581792953805,Santa Cruz,Dessert Shop,Dessert Shops,Desserts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1714,Santa Cruz,Cafe Gratitude,4e50424aaeb70f1284ad327d,36.97261921306763,-122.02612111240799,Santa Cruz,Vegetarian / Vegan Restaurant,Vegetarian / Vegan Restaurants,Vegetarian / Vegan,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
1715,Santa Cruz,El Palomar Restaurant,4a57ad0ff964a52095b61fe3,36.974134455158946,-122.02571159977828,Santa Cruz,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1716,Santa Cruz,Abbot Square Market,59acb57625fb7b4543303cb1,36.97482651679103,-122.02567678004118,Santa Cruz,Food Court,Food Courts,Food Court,,
1717,Santa Cruz,Pizza My Heart,4a774ea0f964a5201ce41fe3,36.972261354475414,-122.02556140529445,Santa Cruz,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.5
1718,Santa Cruz,Woodstock's Pizza,4b4e93bef964a520eaf126e3,36.97471572633595,-122.02492435033184,Santa Cruz,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1719,Santa Cruz,Crow's Nest Restaurant,464f9e51f964a520ca461fe3,36.963292382726145,-122.00152188192374,Santa Cruz,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.5
1720,Santa Cruz,Lillian's Italian Kitchen,4b08a52ff964a5202a1023e3,36.97919232503946,-122.01161199832987,Santa Cruz,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",8.4
1721,Santa Cruz,Marianne's Ice Cream,49e918a7f964a520c9651fe3,36.98198989429752,-122.02194509572608,Santa Cruz,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.1
1722,Santa Cruz,Stagnaro Bros.,4bc0e8962a89ef3b946af188,36.95824040966917,-122.01766814432241,Santa Cruz,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.4
1723,Santa Cruz,Mobo Sushi,4a6bb8a1f964a520c0cf1fe3,36.97501856475953,-122.02464252686323,Santa Cruz,Sushi Restaurant,Sushi Restaurants,Sushi,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
1724,Santa Cruz,Ideal Bar & Grill,4aa32722f964a520854320e3,36.96274278948727,-122.02304934631711,Santa Cruz,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",6.5
1725,Santa Cruz,TOGO'S Sandwiches,53f51949498e2942baa4ef15,36.961169,-122.044125,Santa Cruz,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
1726,Santa Cruz,Humble Sea Brewing Co.,58cb4856f229951fb76d2915,36.9595551898602,-122.04908719100885,Santa Cruz,Brewery,Breweries,Brewery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.8
1727,Santa Cruz,Charlie Hong Kong,47dbc1eaf964a520374e1fe3,36.97983330703726,-122.01085574642775,Santa Cruz,Noodle House,Noodle Houses,Noodles,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.5
1728,Santa Cruz,Taqueria Los Pericos,4ab1eae9f964a520a66a20e3,36.97780745944825,-122.02562341524046,Santa Cruz,Burrito Place,Burrito Places,Burritos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1729,Santa Cruz,Saturn Cafe,43b9a9f4f964a520e12c1fe3,36.9690055,-122.0245531,Santa Cruz,Vegetarian / Vegan Restaurant,Vegetarian / Vegan Restaurants,Vegetarian / Vegan,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1730,Santa Cruz,McDonald's,4bc8efaecc8cd13a86a4bacf,36.983059,-122.022357,Santa Cruz,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.1
1731,Santa Cruz,burger.,4bf05acc8bf5c9286f0a97fe,36.96686993591748,-122.04016919822772,Santa Cruz,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1732,Santa Cruz,Santa Cruz Diner,4a3e94edf964a52019a31fe3,36.9804425640167,-122.02184409353325,Santa Cruz,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
1733,Santa Cruz,The Buttery,4ae5dd61f964a520aaa221e3,36.97695206360284,-122.01572225371278,Santa Cruz,Bakery,Bakeries,Bakery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.9
1734,Santa Cruz,The Walnut Avenue Cafe,4a7ef4edf964a5205df21fe3,36.97350442616166,-122.02648149942937,Santa Cruz,Café,Cafés,Café,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1735,Santa Cruz,West End Tap & Kitchen,51fb04a3498ec9432def35ed,36.95914995243305,-122.04792157778022,Santa Cruz,Gastropub,Gastropubs,Gastropub,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
1736,Santa Cruz,College 9/10 Dining Hall,4bc51b6d6a3e9c74e383f548,37.00122454824358,-122.05776485442297,Santa Cruz,College Cafeteria,College Cafeterias,Cafeteria,,5.4
1737,Santa Cruz,Johnny's Harborside,4ad95a7df964a520e51921e3,36.96705369262536,-122.00177370716916,Santa Cruz,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
1738,Santa Cruz,College Eight/Oakes Dining Hall,4c600d1e1e5cd13afabda0ed,36.99165930450269,-122.06534723425018,Santa Cruz,College Cafeteria,College Cafeterias,Cafeteria,,5.2
1739,Santa Cruz,Cafe El Palomar,4c028c550d0e0f47333c019a,36.96291851779013,-122.00085816662609,Santa Cruz,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
1740,Santa Cruz,Point Market & Cafe,4e23682f483b041af2009d5d,36.955770536653255,-121.97236238013673,Santa Cruz,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
1741,Santa Cruz,Perk Coffee Bar,4bc5fa2ebf29c9b6d404f92a,37.0006907286959,-122.06293420543658,Santa Cruz,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1742,Santa Cruz,Kelly's French Bakery,4b118f14f964a5204e7f23e3,36.95889123610748,-122.04844166995194,Santa Cruz,Bakery,Bakeries,Bakery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.5
1743,Santa Cruz,Companion Bakeshop,4e0c994f8877c535e46f5a93,36.96087406485048,-122.0476202426939,Santa Cruz,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.9
1744,Santa Cruz,Samba Rock Açaí Cafe,4ab68f97f964a520d87720e3,36.979348845537686,-122.02244912471257,Santa Cruz,Brazilian Restaurant,Brazilian Restaurants,Brazilian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
1745,Santa Cruz,The Picnic Basket,4e0e2a2f8877936cb402e1bb,36.963163883668216,-122.02304046664291,Santa Cruz,Food,Food,Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1746,Santa Cruz,Bagelry,4a54ebd7f964a5206bb31fe3,36.96984720094379,-122.0262821616058,Santa Cruz,Bagel Shop,Bagel Shops,Bagels,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
1747,Santa Cruz,Harbor Cafe,4b5b5d03f964a520edf728e3,36.968351682339325,-121.99806207536881,Santa Cruz,Café,Cafés,Café,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.1
1748,Santa Cruz,Zachary's Restaurant,4aeca5bcf964a520e1c921e3,36.970051976453775,-122.02517261634272,Santa Cruz,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1749,Shasta,La Cabana Mexican Restaurant,4b8ec571f964a5201d3633e3,40.58578583043861,-122.39112730697603,Redding,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.3
